,label,text
23363,4,服务器价格便宜，性能很强，相当于简化了显示核心版的i7，图形显示效果不行，自带显卡最大分辨率只有1680x1050. 硬盘速度需要赞扬一下，虽然是机械硬盘，实际写入可达到400**/s，完全可以胜过某些ssd硬盘。准备另外买显卡来跑caffe。
319953,5,"买了2台办公电脑,快递小哥送货上门态度很好,验完货,用到现在没出现过问题,戴尔大品牌,机器很不错,经济实惠."
265002,5,工作站性价比不错，试用了一周，安装win10跟Linux双系统，日常公司备份，虚拟机差不多够用，卖家服务态度很好，很放心
112751,4,喜欢
406186,5,客服很细心，态度很好，满意的一次购物
284461,4,"When I buy it, I was only informed that it;s u2417h, but what I got is u2417ha, the one with the arm instead of the base. It's seller's responsibility to give the right picture and description for the goods. If the desk plane is too thick or anything like this, this monitor could not be installed."
311132,1,送的东西就那样，第一次用得上第二次就用不上了。唉&hellip;&hellip;不管了算了
30134,1,收到后开机屏幕始终不亮，期间键盘灯亮了几秒，熄灭后风扇狂转并伴有啸叫，一直持续无其它反应，只能强制关机。试了几次都是如此，拨打惠普服务热线多次，始终占线。无奈只有申请退货了。但出于对京东的信任选择换货，期望换回来的没有问题。由于无法使用所以其它的就不好评价了
100490,1,电脑是别人用过的，退货又给我发来了，我刚刚收到五分钟，你看看图片显示的用户名都明白了
48546,5,发货速度快，朋友推荐购买的，用着很不错，值得购买
179241,5,游戏性能绰绰有余 散热好 速度快 继续购买
253369,1,昨天下午刚收到，今天系统就用不成了，无声音，也沒无线网图标，故障找不到，售后一串客服电话全部是空号，京东客服找不着！！！
162551,1,买了个漏光戴 客服跟我讲漏光正常 谁见漏光这么严重算正常的
360570,5,很满意的一次购物，卖家服务态度不错，原机没有配显示器VGA接口转接线。卖家马上补发送了一条。赞一个。
334914,4,机器性能较好，散热良好，配件质量比较好！
283212,4,性能不错，放在恶劣环境，运行良好。
240243,3,花了那么多钱，并没有想的那么好，声音大，散热效果也不好。
489567,4,以前从不写评价，浪费多少京豆，现在学聪明了，每次评价，我都把这段话贴上，没额外说明的话，证明该产品无特别大槽点。
44681,5,东西不错，挺好的，客服态度好
358928,5,服务态度好，当天就发货了，很及时，机器性能不错。
527313,4,下完单看评论看的我冷汗直冒，但是货到了感觉挺不错，因为是小白，所以不大懂，客服很快就回应了，东西好不好，自己用才知道。
481364,1,发货很慢，北京四环内用了五天才全部到货；而且初到的只有主机，且主机仅为4G内存，与购买时的8g内存不符。再打电话交涉后才补发了一个无任何包装的不知道什么牌子的内存条。显示器到的很迟。第一次在京东上买这么不靠谱的电脑，购物体验非常差。
112157,5,包装严实，赠品满满，赞一个。
25784,4,好像没有光驱，有点小郁闷，其他的都挺好的
66275,5,电脑不错，满分好评，一直在这家采购，品质保证，。。。。。。。。。。。。。。。。。。。。。。。。。。
191576,5,梦寐已求的神器终于到手啦！无比开森啊哈！看着就是杠杠的啊
362588,3,I bought 4 of these monitors for my office and we've had ongoing issues. I've now narrowed it down after changing drivers and checking cable attachments to the cables themselves. The cables seem to be low quality and don't attach securely. If we move the monitor the slightest bit it blinks off.  Very frustrating in an office environment!
381251,4,这个包已经背坏一个了，包的质量一般的，计算机还可以，性价比不错。
210868,5,包装很严实，顺丰第二天就收到了 ，感谢老板做的系统。会推荐给我朋友的。五??????????
59554,5,主机真的非常小巧，自己加了ssd和内存就非常棒了
15545,5,设备已上架。没有发现问题，完美运行！大牌子就是可靠，完美
338504,2,用了一天就出现一条竖钱！正等着换机&hellip;
360687,4,性能不错，办公，游戏都可以，还是可以的，就是屏幕小了一点
126175,4,质量挺好的，外观不错
263369,5,物流很快，性价比真的很高，各项功能都很满意，很感谢客服耐心的指导
286257,5,又快又方便 公司采购就靠京东啦
299609,4,包装简单到你意想不到，但是东西本身不错，上手轻度使用后感觉很满意，屏幕、散热都可以接受
417233,1,机器还可以，但收到的显示器是用过的，并且包装盒破旧。联系客服要求换新，客服态度很不友好，说为我调试用的，不是他们的责任，我说花了近9000元买了个用过的设备不可以的，答复是实在不想要自己负责寄过去，还要求外面再加装海绵等包装，保价寄回，出了任何问题仓库拒收，要我负责。这哪里是在花钱买东西，分明是买气受！该店再也不会跟他交易任何产品了。第三方就是第三，没有一流的服务！
437608,1,一直重启  玩两天重启三次
177390,5,性价比不错，R430很好用，性能也不错，感谢商家的推荐。
268455,5,东东不错，性能价格比较好！
19394,5,一直在这家店买机子，看到有升级款的cpu，还和老款是一个价格，立马下单
172979,4,一次买了三台，有一台有问题卖家给解决了
362966,4,商品与预期有出入，一万二配的不如之前8千的好用，不知道是什么原因，显示有点卡，不过东西是正品，商家让发回去调试，为什么不调试好了发给我，我在电脑城找人装了系统了，还是有显示卡顿的问题，算了，我在京东买第五台了，这次感觉有一点不是很满意，就这样先用，发回去也不行，设计师要用
556,5,好用  办公几乎没声音  散热地方很大 通风好  就是不知道 防尘怎么样  还没打游戏  没试 六七久久入
166138,1,第一次发来，风扇只有一个会转，还被撞瘪了一块，第二次发来还是被撞瘪了一块，有一个风扇被瘪下去的那一块卡着转不了，其他四扇没问题，真的是让人无语了。。
380111,3,商品一般，物流超慢好五天才到气人，还说是京东自营呢，物流配送员态度超差还骂人，对京东真的好失望。以后还是去**苏宁购物了。
16363,4,Pros:
58137,3,不知什么原因开机40秒太慢了，请上门来检查一下是否有质量问题，等待答复！
260461,4,正在和店家就windows是否正版问题咨询中。
268165,5,发货快，服务好，机器配置好
249992,4,不错，办公够用了，电池只是办公可以用5、6小时。用段时间再来评价。
206322,1,新电脑，居然慢得跟乌龟一样！三千多买了个上当！
115119,5,发货速度很快，当天拍当天发货，顺丰，因为商品属性问题不能空运这是一个遗憾，但是顺丰的陆运也是很棒的，下面就是商品的质量了，公司要求采购的，配置相对于同等价格的联想要高，买了后公司IT部门赞不绝口
486451,3,怎么说呢，买的i5 8g ssd256的，因为定制的所以电脑是开封过的。没有保修卡只有一张销售单。电源，鼠标，主机的码都不是一套的。商品里没有说带系统，实际收到的机器装了win10，盗版的，连winrar都装好了，因此实在不知道硬盘是以前有人用过的，还是店里出货前安装的。除去这些，硬件没毛病，运行速度快，体积小。
82348,5,比想象中的还小，非常精致。超出预期。商家发货也高速，非常满意的一次购物体验
478026,4,风扇声音太大了，不知道什么情况，其他过一段时间再来评论。
13456,4,喜欢
470595,1,差评给京东，大家注意了：同一时间同一商品价格不一样，有的帐号页面显示满999减100，有的却没有，客服回复：每个会员都不一样的活动，什么情况，差别对待，我在这几年没消费了，这次一来就出这状态！！！！放弃京东
87243,5,公司內部做工作站、程序開發等等用，用上了感覺不錯
423802,5,发送速度挺快，电脑完美收货
297184,4,此用户未填写评价内容
124621,2,一般般，用起来很差，耗电很快。风扇噪音很大。屏幕软件启动模糊。sim卡糟是@的。很差！！！
56395,1,没有发货，答复就买主机，不提供
94784,5,r730服务器应对轻量级应用完全胜任，程序跑的快，风扇的静音设计的非常好。
335202,2,一般般！0k
213216,5,公司买了很多台，现在用的全部是这种，性价比比较高，还会在来！
333853,5,给公司库房买的！京东到货快！服务不错！这款机器性价比最好了！如满足要求！还要采购10台！支持国产品牌
532813,5,非常满意，比预想中的要好，运行非常良好，安装使用过程，都非常顺利，买之前还有点担心，收到货之后，就放心啦
